name;lat;long;count;duration;q10_max;q50_max;q90_max;q10_min;q50_min;q90_min
USW00012833;29,6919;-82,2756;3,6;6,5;33,9;35;36,7;32,6181;33,2665;33,4901
USW00012834;29,6333;-83,1053;3;6;34,4;35;37,2;32,743;33,1;33,567
USW00012835;29,1828;-81,0483;2,4;4;33,9;34,4;35;33,0909;33,308;33,458
USW00012836;26,585;-81,8614;2,2;7;32;33,3;33,9;31,4692;31,777;32,6064
USW00012839;24,555;-81,7522;2,6;5;32,68;34,4;35;32,3066;32,775;33,0724
USW00012841;25,7906;-80,3164;3;6;35;35;37,2;33,538;33,752;34,354
USW00012842;28,5453;-81,3331;2,6;6;34,3;35;35;32,9108;33,192;33,2574
USW00012843;27,9619;-82,5403;1,6;4,5;32,53;33,85;35,6;31,9456;32,6145;33,4564
USW00012844;27,6531;-80,2428;2,8;3,5;32,74;33,3;34,4;32,3125;32,547;32,8851
USW00012849;26,6847;-80,0994;2,6;3;32,2;32,2;33,3;31,8448;32,088;32,3066
USW00012854;26,0719;-80,1536;3,4;5;34,52;36,1;37,8;33,4662;34,441;34,6618
USW00012884;28,7797;-81,2436;5,4;6;31,22;33,3;34,4;30,7224;31,285;31,9536
USW00012904;29,3331;-89,4075;3,2;6,5;37,2;37,8;38,84;34,9651;36,205;37,1916
USW00012912;26,2281;-97,6542;3,8;6;35,24;36,7;39,4;34,0332;34,633;37,2968
USW00012916;28,8614;-96,9303;4,6;8;33,3;34,4;37,2;32,48;32,971;34,9242
USW00012917;29,9933;-90,2511;4,6;6;33,9;36,1;38,3;33,0788;33,752;35,2546
USW00012918;29,9506;-94,0206;5;6;33,3;35,6;38,9;32,88;33,478;36,435
USW00012919;29,6381;-95,2819;2,6;7;34,4;37,2;40;34,195;35,586;36,3918
USW00012921;25,9156;-97,4186;4,6;7;36;39,4;40;34,203;34,726;37,3138
USW00012923;29,5442;-98,4839;5;8;32,2;34,4;36,1;31,41;31,984;32,8
USW00012924;29,2733;-94,8592;2,4;5,5;33,9;36,1;36,85;33,9;35,097;35,4967
USW00012932;27,7839;-97,5108;3;7;37,2;38,3;41,1;35,9;36,549;37,731
USW00012935;27,7411;-98,0247;4,8;6;32,74;33,9;35,06;32,3208;32,739;33,3391
USW00012947;28,7247;-96,2536;3,6;8,5;38,28;40,55;42,05;36,5396;37,313;38,8116
USW00012959;28,4567;-99,2183;3,2;6;37,2;39,4;39,4;36,65;37,373;37,8282
USW00012960;26,1839;-98,2539;4,2;8;35;36,1;40;33,72;34,539;37,1788
USW00013722;29,98;-95,36;4,4;10;33,9;37,2;37,8;30,9742;31,9885;33,4057
USW00013723;35,8922;-78,7819;5,2;9,5;32,2;33,6;34,94;29,4497;30,053;31,0528
USW00013724;36,0969;-79,9433;6;9,5;32,2;34,15;37,2;26,121;26,857;29,0675
USW00013728;39,3792;-74,4242;4,4;8,5;31,6547;33,3;36,28;29,6888;30,6795;32,4102
USW00013729;36,5728;-79,3361;4,6;6;29,4;30;31,8;26,3126;27,259;28,8586
USW00013733;38,8853;-79,8528;4,6;9;32,1;32,8;36,1;28,8414;29,515;31,5878
USW00013734;37,3208;-79,2067;4,2;9;32,8;34,4;35,6;28,6476;29,369;30,558
USW00013735;39,4019;-77,9844;5,6;7,5;31,85;33,9;36,7;28,3978;28,9;31,3484
USW00013736;39,3667;-75,0667;5,6;7;30,6;31,1;33,72;27,4024;27,8635;29,6517
USW00013737;39,6428;-79,9164;5,8;8;32,64;35;36,7;29,4962;30,629;31,2812
USW00013739;36,9033;-76,1922;4,6;11;32,2;33,9;37,42;28,8384;30,145;32,1366
USW00013740;39,8683;-75,2311;4,8;8;32,74;35;37,8;29,8311;30,785;33,221
USW00013741;37,505;-77,3203;4,6;8;31,48;33,3;36,7;29,0948;29,845;31,395
USW00013743;37,3169;-79,9742;5;8;32,2;33,3;36,1;28,8;29,692;30,56
USW00013744;38,8483;-77,0342;5;7;33,9;36,1;38,3;31,585;32,877;33,81
USW00013748;34,1853;-79,7239;5;9;32,8;35,6;36,1;30,933;31,373;32,273
USW00013752;34,2675;-77,8997;1,4;92;29,4;29,4;33,3;27,6726;28,2;28,2
USW00013764;38,9833;-76,4667;5,6;8;32,03;33,9;37,05;29,0431;29,444;31,8608
USW00013776;38,6892;-75,3592;4,6;7;33,9;36,7;38,3;31,0938;32,781;33,4662
USW00013781;34,6081;-79,0592;4,8;9,5;31,7;32,8;36,7;27,9277;28,333;31,0603
USW00013782;39,6728;-75,6008;5;10;31,7;35;37,8;29,725;30,4;32,671
USW00013786;32,78;-79,9319;4,8;8,5;33,3;35;35,06;30,2445;30,9325;32,0147
USW00013810;36,2606;-76,175;4,8;8;32,2;34,7;37,2;29,674;30,7365;32,7059
USW00013829;38,2281;-85,6636;1;94;32,913;32,913;32,913;32,664;32,664;32,664
USW00013838;32,35;-85;4,6;7;32,68;35;37,8;31,0766;31,75;34,534
USW00013841;30,6264;-88,0681;5,4;9;31,7;32,2;34,3;27,768;28,522;30,1862
USW00013865;39,4203;-83,8217;4,6;8;34,3;35,6;41,1;32,3932;32,924;36,4668
USW00013866;32,3347;-88,7442;5,4;6;31,7;32,8;34,4;28,5264;29,106;30,755
USW00013869;38,3794;-81,59;3,4;8;33,4394;36,7;37,8;32,6514;33,873;34,3556
USW00013870;31,5356;-84,1944;4,4;8;33,9;35;40;32,6821;32,938;33,9865
USW00013871;31,5358;-82,5067;5;10;33,3;35,6;38,9;31,304;31,95;34,8
USW00013873;33,5872;-85,8556;4,6;8;32,68;35;37,9;30,7672;31,779;33,8718
USW00013874;33,9481;-83,3275;4,6;9;31,48;33,9;37,8;29,956;30,75;33,767
USW00013876;33,63;-84,4417;4,4;8,5;33,3;35;39,4;31,3866;32,0345;35,2488
USW00013877;33,5656;-86,745;5,2;7;30,65;32,2;33,9;28,7863;29,343;31,3387
USW00013878;36,4731;-82,4044;4,8;7;34,24;35;39,4;31,1497;31,9945;32,7334
USW00013880;31,1522;-81,3908;5;9;34,4;36,1;37,8;31,95;32,423;33,1
USW00013881;32,8986;-80,0403;4,4;9,5;32,62;34,15;37,2;29,9823;31,381;32,7555
USW00013882;35,2236;-80,9553;5,4;8;33,42;35;37,2;30,612;31,401;33,5372
USW00013883;35,0311;-85,2014;4,4;11,5;34,25;35,6;39,05;31,7021;32,737;34,5955
USW00013884;33,9486;-81,1186;3;8;32,8;35;38,9;32,32;33,457;35,35
USW00013889;30,7797;-86,5225;4,8;5,5;34,4;35,6;39,4;32,2642;33,2125;33,8797
USW00013891;30,4844;-81,7019;6;7;32,5;33,3;35;30,0965;30,6245;32,0345
USW00013893;35,8181;-83,9858;5;10;33,3;36,1;37,2;31,54;32,35;34,736
USW00013894;35,0564;-89,9864;4,4;6;33,72;35;38,9;32,1833;32,7435;35,7598
USW00013895;30,6794;-88,2397;4,8;7;33,84;35,6;38,02;32,2419;33,623;34,9054
USW00013896;32,2997;-86,4075;4,6;9;33,78;35;37,8;31,0682;31,743;34,0312
USW00013897;34,7442;-87,5997;5,2;8;32,91;35;37,69;30,5578;31,728;32,6098
USW00013899;36,1189;-86,6892;4,8;6;33,79;36,1;39,4;31,1789;32,2635;34,8556
USW00013904;30,4781;-87,1869;4,2;6;35,6;37,8;41,54;34,287;35,1;38,2762
USW00013920;30,1831;-97,68;3,2;15,5;34,52;39,7;41,59;30,4201;33,624;34,5358
USW00013935;38,9503;-95,6639;3,8;9;34,34;36,1;39,4;33,383;33,864;35,8528
USW00013939;31,3928;-92,2956;4;9,5;33,552;35,6;36,7;32,2515;32,952;33,596
USW00013942;33,4825;-90,9853;3,2;11,5;35,6;36,7;38,68;33,0602;33,817;35,648
USW00013957;32,5156;-92,0406;3,4;12;34,64;37,2;38,3;33,0394;33,966;35,7226
USW00013958;32,4506;-93,8411;4,2;7;36,7;38,3;43,3;34,7558;35,283;38,2676
USW00013959;30,3208;-97,7603;3,8;7;34,1;38,3;41,1;33,3878;34,45;37,6596
USW00013960;31,6189;-97,2283;3,8;9;34,64;37,8;42,8;33,544;34,425;37,216
USW00013961;32,8519;-96,8556;3,6;9,5;34,58;37,2;42,8;33,4419;34,0125;37,7867
USW00013962;32,8192;-97,3614;3,4;10;35,12;37,8;41,7;33,1486;34,453;36,8394
USW00013963;32,4106;-99,6822;4,4;11;33,57;36,4;39,05;32,1518;33,0615;34,8955
USW00013964;34,7272;-92,2389;2,8;14;34,29;36,7;40,82;32,2047;33,8015;36,1001
USW00013966;35,3331;-94,3625;2,4;12;36,01;40;43,48;33,1975;35,7925;38,7406
USW00013967;33,9786;-98,4928;2,6;9;33,56;36,7;42,2;31,9598;33,158;36,7
USW00013968;35,3889;-97,6006;3,6;12,5;34,41;38,3;41,72;32,2944;33,8555;36,1509
USW00013969;36,1994;-95,8872;4;8,5;33,9;37,8;40,6;31,4795;33,115;36,279
USW00013970;36,7367;-97,1019;4,8;8;33,3;34,4;37,2;32,75;33,1465;35,0305
USW00013971;30,5372;-91,1469;4,2;10;31,7;35;36,54;30,006;31,373;32,2722
USW00013972;36,2667;-93,1567;3,6;11,5;33,63;37,8;39,25;32,7606;34,3045;35,8609
USW00013973;32,3542;-95,4025;4,2;8;36,46;38,9;41,1;33,9564;34,987;36,9486
USW00013975;30,5108;-99,7664;4,2;9;36,56;38,9;41,1;33,3274;34,655;36,792
USW00013976;36,2967;-99,7689;4,8;7,5;33,19;35,6;36,7;32,3089;33,036;34,5563
USW00013977;30,205;-91,9875;2,6;15;36,36;38,3;40,44;32,9726;34,985;35,6364
USW00013978;33,4536;-94,0075;4,4;10;34,49;36,1;37,03;32,2799;32,8325;35,0266
USW00013981;33,4964;-90,0867;3,8;12;33,92;37,8;40,58;30,7946;32,6;35,3524
USW00013984;37,6703;-95,4842;4,4;7,5;35,42;38,05;42,8;31,0071;32,8995;35,2807
USW00013985;39,5514;-97,6508;4,2;10;35,78;38,9;41,9;32,392;34,137;36,1308
USW00013986;37,7608;-99,9683;4;10;35,85;41,7;41,95;31,8005;34,655;36,526
USW00013987;38,0653;-97,8606;4;11,5;33,35;36,7;40;30,9165;32,9055;34,564
USW00013988;37,1467;-94,5022;4,4;10,5;33,57;37,8;40,75;29,9433;32,412;34,4934
USW00013989;39,1208;-94,5969;3,4;12;33,36;38,9;42,46;30,5278;33,771;36,5534
USW00013993;38,3306;-96,1897;5;8;31,1;36,1;39,4;29,65;31,788;33,171
USW00013994;39,7736;-94,9233;5,4;7;32,42;36,7;38,9;30,1036;31,454;32,4314
USW00013995;38,7525;-90,3736;4;13,5;32,8;35,6;38,35;29,8195;31,5065;32,7925
USW00013996;37,2353;-93,4003;4,2;9;33,66;38,9;42,14;30,817;33,336;35,373
USW00013997;39,0725;-95,6261;3,6;10,5;32,51;36,65;39,25;29,3313;31,682;33,1096
USW00014605;38,1311;-91,7683;4,2;14;28,3;33,3;35,8;24,4198;26,78;27,67
USW00014606;44,3206;-69,7972;3,6;17,5;28,9;33,6;35;24,4602;26,019;28,1786
USW00014607;44,7978;-68,8186;4,8;11;28,96;31,7;33,3;23,2518;24,0705;25,8297
USW00014609;46,8706;-68,0172;5,2;10;26,86;32,8;33,3;23,8451;25,163;27,0981
USW00014610;46,1236;-67,7928;4,4;10,5;29,4;30,6;35;23,702;24,8735;27,1147
USW00014702;45,6478;-68,6925;4,2;10;31,1;32,2;35,6;26,8106;27,223;29,534
USW00014710;42,47;-71,2894;4,2;11;31,1;33,9;36,7;27,0022;28,537;29,6772
USW00014711;42,9333;-71,4383;4;10,5;31,7;33,9;37,5;27,8785;29,1115;31,0645
USW00014712;40,1936;-76,7633;4,6;10;31,1;32,2;36,54;27,9514;28,338;32,0546
USW00014719;40,3667;-75,9667;5,8;9;29,4;33,3;35,6;25,8652;26,427;29,1168
USW00014732;40,8436;-72,6322;3,8;13;32,8;33,9;38,68;27,9768;28,579;30,6984
USW00014733;40,7794;-73,8803;6,2;7;30,6;31,1;33,24;24,1724;25,665;27,7496
USW00014734;42,9486;-78,7369;4,2;9;33,3;33,9;40,6;28,7122;29,343;30,6866
USW00014735;40,6825;-74,1694;4,2;10;32,2;33,9;34,58;25,7326;26,398;29,2478
USW00014736;42,7431;-73,8092;5,4;8;29,4;30;35,6;26,0652;26,609;28,6738
USW00014737;40,2964;-78,3203;5,2;8,5;31,75;32,8;36,64;26,9333;27,7455;30,2227
USW00014739;40,6508;-75,4492;5,2;8;31,7;33,05;36,1;25,7116;27,266;29,6394
USW00014740;42,3606;-71,0106;5;10;32,2;33,3;38,9;27,771;28,59;31,019
USW00014742;41,9381;-72,6825;5,4;10;29,64;33,9;35,6;25,5198;27,248;28,8374
USW00014745;44,4683;-73,15;4,8;10;31,05;34,4;35,17;26,9487;28,074;29,8666
USW00014747;43,1953;-71,5011;6;8;32,2;32,8;35;25,4535;26,5015;28,0295
USW00014748;42,4933;-79,2722;5,4;7;30;32,2;36,7;26,129;27,364;29,7188
USW00014750;42,1594;-76,8919;4,8;9,5;28,9;30,6;34,46;25,0464;25,846;29,0513
USW00014751;43,35;-73,6167;4;10;30,55;33,6;37,5;27,7795;28,7685;30,9995
USW00014752;40,2172;-76,8514;4,4;11;31,7;32,8;39,4;27,3559;28,025;30,4627
USW00014755;41,7361;-72,6506;5,2;8,5;16,1;20,6;22,2;11,6745;13,869;14,8253
USW00014756;44,2667;-71,2994;5,4;8;26,22;27,2;31,1;22,3756;22,948;24,2248
USW00014757;41,2531;-70,0608;4;9;30,8;33,35;37,75;27,291;28,478;30,165
USW00014758;41,6267;-73,8842;3,2;10,5;27,7437;31,1;33,9;26,0721;26,655;28,4479
USW00014762;41,2639;-72,8872;5,4;7;30,6;31,1;34,18;27,0416;27,8;29,554
USW00014763;40,3547;-79,9217;4,8;9;28,19;30;33,9;23,9121;25,432;27,5708
USW00014764;42,4272;-73,2892;5,2;9;30,6;32,2;35;24,1296;26,0325;27,0968
USW00014765;43,6497;-70,3003;5,2;8,5;31,1;33,05;37,69;26,729;27,58;29,9585
USW00014768;41,7219;-71,4325;6,4;7;29,4;32,2;36,1;25,0277;26,8275;29,2611
USW00014771;43,1167;-77,6767;5,2;7;30;31,95;38,25;26,0824;27,0675;29,9659
USW00014775;43,1111;-76,1039;5;10;31,7;33,9;37,8;27,535;28,21;30,44
USW00014777;42,1578;-72,7161;5,2;8;30,6;31,1;35,48;26,1347;26,489;28,7507
USW00014778;41,3336;-75,7269;5,6;7,5;30,6;32,2;35,95;27,0669;27,471;29,2697
USW00014792;41,2433;-76,9217;4,6;9;31,7;33,9;36,32;27,994;28,903;31,3332
USW00014813;40,2769;-74,8158;5,6;8,5;30,6;32,2;35,77;26,6373;27,292;30,4203
USW00014820;41,0375;-81,4642;5,2;8;29,12;32,2;34,94;26,2362;27,5115;29,2483
USW00014821;41,4131;-81,86;5,2;7;31,7;33,3;35,6;28,2417;28,919;31,325
USW00014822;39,9914;-82,8808;5;10;32,8;33,3;38,9;26,779;27,3;29,538
USW00014825;42,4092;-83,01;5,6;8;30,18;32,2;36,1;26,4386;27,689;31,2507
USW00014826;41,0136;-83,6686;5,2;8,5;28,9;32,2;36,59;25,724;28,009;30,2622
USW00014827;42,9667;-83,7494;6;6;29,4;33,3;34,4;27,2915;28,051;29,8685
USW00014829;40,9706;-85,2064;6,6;6;28,9;32,2;35;26,36;27,493;29,904
USW00014833;41,5272;-85,7922;6,6;6;31,1;31,7;34,52;25,471;27,049;29,3396
USW00014835;42,2667;-84,4667;6,6;6;30,6;33,3;35,6;28,067;28,934;30,6644
USW00014836;40,4122;-86,9369;6,2;6;27,8;31,7;36,1;25,358;26,285;29,668
USW00014837;42,7803;-84,5789;6,2;8;30;33,3;36,7;25,819;27,412;29,2404
USW00014839;43,1406;-89,3453;5,6;7,5;30,18;31,7;36,7;24,7501;26,503;28,3067
USW00014840;42,955;-87,9044;5;8;29,4;31,7;32,2;24,033;26,85;28,283
USW00014841;43,1711;-86,2367;5,6;7;30;31,1;34,25;24,2164;25,179;26,8955
USW00014842;45,5644;-84,7928;5,2;7;30,6;33,9;36,7;27,9434;29,624;30,9723
USW00014845;40,6675;-89,6839;6;7;30;32,8;36,4;25,7215;26,3685;28,9165
USW00014847;43,5331;-84,0797;5,4;7;27,42;30;33,3;22,9706;24,333;25,8782
USW00014848;46,4794;-84,3572;5,8;8;29,4;32,8;35,6;26,6572;27,55;29,9186
USW00014850;41,7072;-86,3164;6,4;9;30,6;31,7;36,7;24,4917;25,653;28,2604
USW00014852;44,7408;-85,5825;5,8;6;29,4;31,1;34,76;25,8418;26,72;29,3446
USW00014853;41,2544;-80,6739;5;9;30,6;33,3;37,2;26,25;28,188;31,271
USW00014858;42,2333;-83,5333;6;9;28,3;31,7;35,6;22,5675;23,6955;25,4855
USW00014860;47,1686;-88,4889;5,4;9;32,2;32,8;34,18;25,3006;25,903;27,7352
USW00014891;42,08;-80,1825;5,2;6,5;30;31,7;34,29;26,3986;27,0295;29,3037
USW00014894;40,8203;-82,5178;5,6;7;29,58;30,6;34,49;26,7442;27,4925;29,9015
USW00014895;40,1764;-80,6472;4,6;9;29,88;31,1;35;26,2566;26,852;30,1526
USW00014897;40,9167;-81,4333;5;8;29,4;32,2;35;25,263;26,38;28,21
USW00014898;44,9258;-89,6256;5;10;29,4;31,1;35,6;24,943;26,325;27,712
USW00014910;44,4983;-88,1111;5,2;8,5;31,16;32,8;35,6;24,9874;26,007;27,8346
USW00014913;45,8678;-95,3942;5,2;9;26,1;32,2;33,9;21,8413;24,113;25,8934
USW00014914;46,8369;-92,2097;4,6;9;31,36;35;36,7;26,5992;28,288;29,4532
USW00014916;46,9253;-96,8111;4,6;10;30,26;35;35,6;25,064;27,36;28,2692
USW00014918;47,9428;-97,1839;5;9;28,3;31,1;35;23,454;25,439;27,424
USW00014919;48,5614;-93,3981;4,6;9;29,88;33,9;37,2;25,8188;27,83;28,8964
USW00014920;46,9258;-98,6692;6,2;7;32,2;33,3;37,2;26,8258;28,733;30,1072
USW00014921;43,8789;-91,2528;3,8;8;30,6;32,8;35,6;25,9492;28,09;29,5032
USW00014922;43,2119;-90,1814;5;12;31,1;35;37,2;27,28;28,222;29,599
USW00014923;44,8831;-93,2289;4,6;9;31,58;35;36,1;28,488;29,777;30,9122
USW00014925;41,4653;-90,5233;5,8;7;30,6;32,8;33,3;25,3116;26,79;28,1712
USW00014926;43,9042;-92,4917;4,6;11;31,58;35;36,7;26,4786;27,533;30,9734
USW00014927;45,5433;-94,0514;4,8;10;30,43;35;36,21;26,9825;28,16;29,0721
USW00014929;44,9319;-93,0556;4,4;9,5;30,24;36,7;40,75;27,1651;29,3235;30,4521
USW00014931;45,4558;-98,4131;5,4;8;31,7;33,9;36,76;28,9218;29,531;30,244
USW00014933;40,7833;-91,1253;4,4;11;32,2;35;37,2;28,0249;30,0045;30,7695
USW00014935;41,5339;-93,6531;5,2;9;35,6;37,2;40,6;30,0509;31,7315;32,6852
USW00014936;40,9611;-98,3136;4,8;11;33,73;36,7;43,3;28,9704;31,1055;32,9616
USW00014937;44,3981;-98,2231;5,2;6,5;31,7;34,45;36,64;27,9392;29,323;30,263
USW00014938;41,6328;-91,5431;5,2;8,5;30,65;34,4;35,6;27,5688;29,663;30,2848
USW00014939;40,0972;-92,5433;4,8;11,5;33,19;38,3;40,6;29,9817;31,0965;32,9862
USW00014940;40,8508;-96,7475;5,2;9,5;32,26;32,8;35,54;26,9554;28,3975;29,9282
USW00014941;43,1544;-93,3269;5;7;33,9;36,1;38,9;29,587;30,829;32,008
USW00014942;41,9856;-97,4353;4,8;11;33,3;36,1;39,01;29,1248;30,906;32,071
USW00014943;41,3103;-95,8992;5;10;33,9;35;37,2;29,025;29,637;30,675
USW00014944;42,3914;-96,3792;4,8;9;32,74;33,9;37,31;27,2626;28,381;30,3204
USW00014946;43,5878;-96,7289;4;11;31,95;35,6;37,5;26,639;28,2375;29,7565
USW00014950;44,9047;-97,1494;4,4;9;31,87;34,45;37,2;27,4528;29,624;30,2089
USW00014990;41,1078;-92,4467;4,8;11;31,05;33,3;35,65;27,1078;28,649;29,5711
USW00014991;41,8833;-91,7167;5,2;8,5;29,4;33,3;36,7;26,1332;27,899;29,2515
USW00014992;44,8664;-91,4878;4,4;10,5;33,15;36,1;38,3;27,7542;29,214;30,5425
USW00021504;44,5483;-95,0803;7;6;28,9;30,6;32,8;28,187;28,871;30,304
USW00022010;19,7192;-155,0531;5,2;8;37,26;40,25;42,2;35,0021;36,581;38,6105
USW00022516;29,3783;-100,9269;7;5;31,7;32,2;33,9;30,429;30,643;32,093
USW00022521;20,8997;-156,4286;5,8;14;31,7;32,2;33,3;30,6752;31,1;31,8552
USW00022534;21,3239;-157,9294;7,8;5;29,64;31,1;31,7;28,1458;29,488;30,2102
USW00022536;21,1544;-157,0961;4,8;11;29,4;30,6;30,65;28,9338;29,1665;29,4973
USW00023007;21,9839;-159,3405;4,4;7;35;39,15;41,7;33,6264;35,0405;37,1217
USW00023009;34,4272;-100,2831;4,4;9,5;37,05;39,7;41,28;34,9538;36,03;36,3343
USW00023023;33,3075;-104,5083;4;10,5;38,3;39,4;40,85;34,645;36,0165;36,8865
USW00023034;31,9433;-102,1889;4,8;6,5;36,64;38,6;41,16;34,6045;35,525;37,5486
USW00023040;31,3711;-100,4922;4,8;9;41,1;43,3;44,01;37,7685;38,7965;39,3372
USW00023042;31,78;-103,2017;4;10,5;36,7;38,9;40,6;33,478;34,1995;35,917
USW00023044;33,6542;-101,8136;5;10;38,3;39,4;41,1;35,038;35,668;36,876
USW00023047;31,8111;-106,3758;3,8;10;36,54;38,3;40,36;32,1146;33,32;35,8054
USW00023048;35,2333;-101,7089;3,2;11,5;38,9;39,4;40,99;33,8145;34,711;36,4212
USW00023049;35,1822;-103,6031;4,2;10;33,3;35,6;36,24;30,248;31,066;32,7034
USW00023050;35,6169;-106,0889;5,2;9;35,06;36,7;38,3;32,3051;32,8425;33,4997
USW00023051;35,0419;-106,6156;4,2;9;33,76;36,1;37,2;30,4828;32,189;33,4612
USW00023052;36,4486;-103,1539;4,6;8;33,9;34,4;36,7;29,4254;30,068;32,1216
USW00023054;36,7414;-104,5022;4;9,5;31,65;33,35;35,6;28,2415;29,462;31,668
USW00023055;35,6542;-105,1419;5;9;36,7;38,3;38,9;32,181;33,089;33,727
USW00023061;31,8311;-104,8089;3,6;14;28,99;31,95;33,9;27,3937;28,6565;30,5267
USW00023062;37,4389;-105,8614;3,6;13,5;35,6;37,8;38,9;30,7703;32,4825;33,4106
USW00023064;39,7633;-104,8694;3,6;9;35,93;39,4;41,72;32,0736;33,3615;35,3844
USW00023065;37,9272;-100,7247;5,8;7;38,3;39,4;41,1;32,04;33,414;34,662
USW00023066;39,3669;-101,7;3,2;11,5;36,1;40;40,6;33,0492;34,5885;36,1409
USW00023067;39,1342;-108,54;5,2;7;38,9;40,6;41,1;33,5852;35,334;35,9607
USW00023070;38,0494;-103,5122;5,8;7;35,24;37,2;40;30,9822;32,567;33,0712
USW00023078;37,2622;-104,3378;4,6;9;37,8;39,4;41,7;34,834;35,243;37,0704
USW00023090;32,2622;-107,7206;4,2;8;34,76;37,2;38,3;32,408;33,814;34,858
USW00023129;36,7436;-108,2292;3,2;8,5;30,17;35,6;38,62;28,0662;29,5775;30,0829
USW00023130;33,8117;-118,1464;4;10;36,15;39,4;41,65;32,8085;33,985;34,863
USW00023136;34,2097;-118,4892;3,2;6,5;27,8;28,3;30,6;25,4214;26,3935;27,4728
USW00023153;34,2167;-119,0833;3,6;17,5;34,41;37,2;39,25;31,6857;32,912;34,0601
USW00023154;38,0511;-117,0903;3,4;9;32,02;36,1;38,3;28,7686;31,719;32,1628
USW00023155;39,2953;-114,8467;4,8;9;39,35;41,4;43,3;35,1591;36,309;36,8108
USW00023157;35,4344;-119,0542;4,4;9;38,15;40,6;42,95;34,4314;36,0005;37,3444
USW00023158;37,3711;-118,3581;4,2;9;42,86;47,8;48,3;41,5504;42,318;43,0428
USW00023159;33,6186;-114,7142;3,2;8,5;27,1057;30,6;33,9;26,063;27,4095;29,0815
USW00023160;37,7064;-112,1456;5,4;8;40;42,2;43,9;37,6674;38,34;39,6688
USW00023161;32,1314;-110,9553;4,2;9;42,36;45,6;46,1;39,0058;40,059;41,2192
USW00023169;34,8536;-116,7858;4,4;8;42,05;45;46,1;38,8909;39,923;40,6248
USW00023174;36,0719;-115,1633;3,4;7;26,8;28,3;30,48;24,331;25,145;26,261
USW00023179;33,9381;-118,3889;4,8;8,5;43,9;47,8;49,4;41,5279;42,629;43,6425
USW00023182;34,7675;-114,6189;4;8;37,2;41,7;42,5;34,9925;36,665;37,7875
USW00023183;34,6294;-118,0836;4,8;10,5;42,8;45;47,2;40,558;41,238;42,509
USW00023184;33,4278;-112,0039;4,8;11;35,43;37,2;37,96;31,2945;32,136;33,9772
USW00023185;34,6517;-112,4208;4;11;34,45;38,9;42,2;31,7825;33,647;34,419
USW00023187;39,4839;-119,7711;5;10;32,2;36,1;38,9;28,648;30,055;30,887
USW00023188;34,7436;-118,7242;3,8;9;26,7;31,1;32,36;24,071;25,137;26,4572
USW00023190;32,7336;-117,1831;2,6;6;25,6;26,7;31,1;23,4428;24,083;26,2958
USW00023191;34,4258;-119,8425;4,8;8,5;31,1;35;36,1;27,0053;27,9745;29,4381
USW00023194;33,405;-118,4158;4,6;10;35,76;39,4;40,6;33,5886;35,341;36,3136
USW00023225;35,0281;-110,7208;5,2;9;27,8;30,6;32,2;23,6045;25,054;26,4567
USW00023230;39,2775;-120,7103;2;6;28,3;32,5;34,75;23,9085;24,8305;26,3235
USW00023232;37,7214;-122,2208;5,2;10;37,91;40,6;43,3;32,5776;34,147;35,8989
USW00023233;38,5069;-121,495;1,4;5;27,22;32,8;35,36;24,4248;25,55;27,186
USW00023234;36,6636;-121,6081;3,6;6;32,86;35,25;40,6;24,0799;25,982;27,6227
USW00023237;37,6197;-122,3647;5,6;8,5;38,63;41,7;43,3;33,7817;34,841;36,3753
USW00023244;37,8892;-121,2258;3,8;8;33,74;35,6;41,1;26,4278;27,962;29,1356
USW00023258;37,4058;-122,0481;5,2;10;37,85;41,1;43,25;32,878;34,2605;35,9325
USW00023259;37,6242;-120,9506;1,8;8;23,98;28,9;32,58;21,548;22,712;24,4136
USW00023271;36,5881;-121,8453;5,6;9,5;39,05;41,1;44,4;34,2916;35,8195;36,6447
USW00023272;38,5556;-121,4169;2,8;7;31,98;33,85;36,1;23,4713;24,801;26,5433
USW00023273;37,7706;-122,4269;1,6;4,5;26,28;28,85;32,29;24,733;25,335;26,6575
USW00023275;34,8994;-120,4486;3;9;37,8;40,6;43,3;33,65;33,957;35,038
USW00024011;39,1258;-123,2008;3,6;9;31,61;39,4;43,9;28,3359;29,66;31,5226
USW00024012;46,7708;-100,7603;3,6;14;33,63;38,9;39,4;27,8188;29,9045;31,295
USW00024013;46,7994;-102,7972;4,4;8,5;30,95;34,4;39,23;25,5536;27,527;28,7141
USW00024015;48,2553;-101,2733;4,6;9;36,7;37,8;39,4;30,662;32,296;33,128
USW00024018;40,1667;-103,2167;3;11;33,9;34,4;36,7;28,557;30,042;31,674
USW00024021;41,1519;-104,8061;2,6;10;29,44;37,2;38,3;25,672;31,1;32,149
USW00024022;42,8153;-108,7261;2,8;10;30,6;32,5;33,9;24,62;28,049;28,9536
USW00024023;41,3119;-105,6747;3,2;10;37,91;38,9;41,7;31,3323;32,8585;33,6274
USW00024024;41,1214;-100,6694;4,2;10;34,76;40;44,4;30,378;33,1;34,6772
USW00024025;44,0511;-101,6011;4,8;10;35,88;40;41,81;29,7253;32,6275;33,8785
USW00024027;44,3814;-100,2856;3;7;29,4;33,9;36,7;27,118;28,896;29,914
USW00024028;41,5944;-109,0528;3,2;12,5;38,3;39,15;40,6;31,025;33,3345;34,327
